Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2001-05-14,10.2442,10.5258,10.2155,10.5258,457763.66187105
2001-05-15,10.444,10.4972,10.2745,10.4153,308596.1806108
2001-05-16,10.1336,10.3032,10.0231,10.1041,2072548.6659011
2001-05-17,10.2442,10.2745,10.0754,10.0754,1241160.3994207
2001-05-18,10.1336,10.1925,10.0754,10.1631,970513.13927165
2001-05-21,10.1041,10.4153,10.1041,10.3555,1335604.6409535
2001-05-22,10.444,10.584,10.444,10.4972,1384810.124988
2001-05-23,10.5569,10.9484,10.4972,10.8378,2722152.6513667
2001-05-24,11.0883,11.2586,10.9484,11.0654,1014331.5448729
2001-05-25,11.036,11.0654,10.8656,10.9255,1129413.0231696
2001-05-28,10.7837,10.8959,10.7837,10.8075,701131.128104
2001-05-29,10.7559,10.8075,10.6953,10.8075,1797819.8786326
2001-05-30,10.7256,10.8656,10.7256,10.8378,585887.21919487
2001-05-31,10.7256,11.1481,10.7256,11.1481,1225723.3848216
2001-06-01,11.1178,11.2063,11.036,11.1768,1132632.3246318
2001-06-04,11.0883,11.2063,10.977,10.977,486749.58785951
2001-06-05,10.9484,11.1768,10.9255,11.1481,876496.34671904
2001-06-06,11.1481,11.2292,11.036,11.036,1805277.0314128
2001-06-07,10.7837,10.977,10.6953,10.7256,1611692.715979
2001-06-08,10.7256,10.7559,10.4734,10.4734,1424483.4967642
2001-06-11,10.3555,10.4734,10.3032,10.3555,1546653.3004353
2001-06-12,10.3555,10.584,10.3555,10.4734,1043774.2306288
2001-06-13,10.6372,10.6953,10.4734,10.4734,1339012.0199671
2001-06-15,10.4734,10.5258,10.0754,10.1041,1415465.5445648
2001-06-18,10.1336,10.2442,10.1041,10.1336,1062108.1280308
2001-06-19,10.2442,10.3325,10.1336,10.1631,747035.4847286
2001-06-20,10.1336,10.1925,10.0754,10.0754,389211.83699288
2001-06-21,10.1631,10.3325,10.1336,10.1925,584228.71715171
2001-06-22,10.1925,10.3032,10.0231,10.1336,657677.88606012
2001-06-25,10.1631,10.3325,10.1336,10.3032,651263.70879158
2001-06-26,10.3032,10.3032,9.85274,9.91088,626371.52275059
2001-06-27,9.91088,10.0517,9.91088,9.96409,340653.63284266
2001-06-28,9.85274,10.1336,9.82329,10.0517,443957.05981073
2001-06-29,10.0754,10.2442,9.99279,9.99279,393227.41484112
2001-07-02,9.99279,10.1631,9.93381,10.0517,770032.23986312
2001-07-03,10.0754,10.1336,9.99279,10.0231,474568.51320674
2001-07-04,10.0231,10.1041,9.93381,9.99279,1012403.1393308
2001-07-05,9.96409,10.0231,9.88134,9.96409,708816.66076791
2001-07-06,9.88134,9.96409,9.88134,9.91088,611721.01427509
2001-07-09,9.88134,9.88134,9.3721,9.57188,1062704.1140374
2001-07-10,9.57188,9.57188,9.06258,9.17808,687175.52954201
2001-07-11,8.95128,9.11991,8.80962,9.06258,2322816.3799572
2001-07-12,9.17808,9.45969,9.17808,9.20263,1731273.4001129
